name	*Laz/Effect	auto prefix	compactsave	version	level	ShowLevel	levelreq	reqstr	reqdex	rarity	spawnable	speed	nodurability	cost	gamble cost	code	alternategfx	namestr	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	Transmogrify	TMogType	TMogMin	TMogMax	useable	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	lightradius	belt	autobelt	stackable	minstack	maxstack	spawnstack	quest	questdiffcheck	missiletype	spellicon	pSpell	state	cstate1	cstate2	len	stat1	calc1	stat2	calc2	stat3	calc3	spelldesc	spelldescstr	spelldescstr2	spelldesccalc	spelldesccolor	durwarning	qntwarning	gemoffset	BetterGem	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	mindam	maxdam	PermStoreItem	multibuy	Nameable	diablocloneweight	*Laz/EOL
Runeword 7	Unused		0	0	1	0	0			4	1	0	1	5		z07	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz07			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 8	Unused		0	0	1	0	0			4	1	0	1	5		z08	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz08			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 9	Unused		0	0	1	0	0			4	1	0	1	5		z09	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz09			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 10	Unused		0	0	1	0	0			4	1	0	1	5		z10	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz10			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 11	Unused		0	0	1	0	0			4	1	0	1	5		z11	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz11			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 12	Unused		0	0	1	0	0			4	1	0	1	5		z12	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz12			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 13	Unused		0	0	1	0	0			4	1	0	1	5		z13	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz13			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 14	Unused		0	0	1	0	0			4	1	0	1	5		z14	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz14			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 15	Unused		0	0	1	0	0			4	1	0	1	5		z15	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz15			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 16	Unused		0	0	1	0	0			4	1	0	1	5		z16	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz16			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 17	Unused		0	0	1	0	0			4	1	0	1	5		z17	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz17			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 18	Unused		0	0	1	0	0			4	1	0	1	5		z18	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz18			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 19	Unused		0	0	1	0	0			4	1	0	1	5		z19	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz19			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 20	Unused		0	0	1	0	0			4	1	0	1	5		z20	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz20			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 21	Unused		0	0	1	0	0			4	1	0	1	5		z21	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz21			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 22	Unused		0	0	1	0	0			4	1	0	1	5		z22	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz22			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 23	Unused		0	0	1	0	0			4	1	0	1	5		z23	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz23			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 24	Unused		0	0	1	0	0			4	1	0	1	5		z24	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz24			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 25	Unused		0	0	1	0	0			4	1	0	1	5		z25	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz25			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 26	Unused		0	0	1	0	0			4	1	0	1	5		z26	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz26			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 27	Unused		0	0	1	0	0			4	1	0	1	5		z27	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz27			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 28	Unused		0	0	1	0	0			4	1	0	1	5		z28	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz28			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 29	Unused		0	0	1	0	0			4	1	0	1	5		z29	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz29			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 30	Unused		0	0	1	0	0			4	1	0	1	5		z30	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz30			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 31	Unused		0	0	1	0	0			4	1	0	1	5		z31	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz31			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 32	Unused		0	0	1	0	0			4	1	0	1	5		z32	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz32			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 33	Unused		0	0	1	0	0			4	1	0	1	5		z33	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz33			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 34	Unused		0	0	1	0	0			4	1	0	1	5		z34	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz34			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 35	Unused		0	0	1	0	0			4	1	0	1	5		z35	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz35			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 36	Unused		0	0	1	0	0			4	1	0	1	5		z36	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz36			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 37	Unused		0	0	1	0	0			4	1	0	1	5		z37	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz37			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 38	Unused		0	0	1	0	0			4	1	0	1	5		z38	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz38			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 39	Unused		0	0	1	0	0			4	1	0	1	5		z39	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz39			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 40	Unused		0	0	1	0	0			4	1	0	1	5		z40	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz40			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 41	Unused		0	0	1	0	0			4	1	0	1	5		z41	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz41			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 42	Unused		0	0	1	0	0			4	1	0	1	5		z42	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz42			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 43	Unused		0	0	1	0	0			4	1	0	1	5		z43	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz43			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 44	Unused		0	0	1	0	0			4	1	0	1	5		z44	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz44			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 45	Unused		0	0	1	0	0			4	1	0	1	5		z45	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz45			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 46	Unused		0	0	1	0	0			4	1	0	1	5		z46	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz46			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 47	Unused		0	0	1	0	0			4	1	0	1	5		z47	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz47			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 48	Unused		0	0	1	0	0			4	1	0	1	5		z48	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz48			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 49	Unused		0	0	1	0	0			4	1	0	1	5		z49	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz49			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 50	Unused		0	0	1	0	0			4	1	0	1	5		z50	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz50			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 51	Unused		0	0	1	0	0			4	1	0	1	5		z51	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz51			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 52	Unused		0	0	1	0	0			4	1	0	1	5		z52	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz52			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 53	Unused		0	0	1	0	0			4	1	0	1	5		z53	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz53			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 54	Unused		0	0	1	0	0			4	1	0	1	5		z54	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz54			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 55	Unused		0	0	1	0	0			4	1	0	1	5		z55	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz55			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 56	Unused		0	0	1	0	0			4	1	0	1	5		z56	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz56			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 57	Unused		0	0	1	0	0			4	1	0	1	5		z57	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz57			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 58	Unused		0	0	1	0	0			4	1	0	1	5		z58	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz58			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 59	Unused		0	0	1	0	0			4	1	0	1	5		z59	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz59			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 60	Unused		0	0	1	0	0			4	1	0	1	5		z60	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz60			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 61	Unused		0	0	1	0	0			4	1	0	1	5		z61	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz61			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 62	Unused		0	0	1	0	0			4	1	0	1	5		z62	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz62			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 63	Unused		0	0	1	0	0			4	1	0	1	5		z63	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz63			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 64	Unused		0	0	1	0	0			4	1	0	1	5		z64	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz64			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 65	Unused		0	0	1	0	0			4	1	0	1	5		z65	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz65			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 66	Unused		0	0	1	0	0			4	1	0	1	5		z66	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz66			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 67	Unused		0	0	1	0	0			4	1	0	1	5		z67	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz67			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 68	Unused		0	0	1	0	0			4	1	0	1	5		z68	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz68			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 69	Unused		0	0	1	0	0			4	1	0	1	5		z69	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz69			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 70	Unused		0	0	1	0	0			4	1	0	1	5		z70	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz70			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
Runeword 71	Unused		0	0	1	0	0			4	1	0	1	5		z71	tal	z01	16	1	1	0	0	0	flpamu	invvip		0	xxx			0	rude		item_scroll	10	item_scroll	0	0	5	0	0	0	0	0	0	0			0	-1	-1											1	DescRunewordz71			5	0	0	0	non	0	2	4			255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx			1	1			0
